School_ID,Year_built,NDVI_median,Land_Surface_Temp,Diversity_Index,retrofit,Chronic_Absenteeism,Median_income_BG,income,School_Type
36678800000000_2943,2006,0.22,40.41,0.63,0,9.4,57344,low income,Control
15635500000000_2193,2006,0.23,38.22,0.61,0,45.2,44630,low income,Control
15635500000000_2224,2006,0.23,38.22,0.57,0,33.65,48601,low income,Control
19649070000000_655,2006,0.28,38.23,0.47,0,30.2,32000,low income,Control
15634500000000_2359,2006,0.3,34.23,0.63,0,12.8,35407,low income,Control
1610000000000_116,2006,0.09,28.74,0.57,0,48.2,58750,medium income,Control
15737400000000_2093,2006,0.17,41.66,0.57,0,9.45,65739,medium income,Control
33103300000000_2974,2006,0.19,40.59,0.57,0,11.9,85972,medium income,Control
19645500000000_3761,2006,0.19,39.83,0.63,0,17.8,83929,medium income,Control
33670330000000_741,2006,0.2,40.16,0.63,0,15,96250,medium income,Control
30665100000000_1269,2006,0.21,40.03,0.57,0,6.45,82266,medium income,Control
33672000000000_1371,2006,0.21,42.03,0.63,0,40.4,80662,medium income,Control
15635500000000_2367,2006,0.21,38.28,0.63,0,22.6,66932,medium income,Control
33671200000000_970,2006,0.22,39.43,0.61,0,18.8,96036,medium income,Control
36678800000000_1511,2006,0.22,40.48,0.63,0,42.15,59621,medium income,Control
33671200000000_1304,2006,0.23,39.26,0.56,0,30.2,85398,medium income,Control
19648700000000_1824,2006,0.23,38.17,0.47,0,33.9,61923,medium income,Control
56724500000000_2967,2006,0.23,39.54,0.56,0,20.35,63800,medium income,Control
30665200000000_1787,2006,0.24,37.71,0.63,0,15.65,80769,medium income,Control
36678400000000_1796,2006,0.24,39.91,0.63,0,31.05,65607,medium income,Control
56724500000000_2082,2006,0.24,39.86,0.58,0,26.65,75707,medium income,Control
19647200000000_3781,2006,0.24,39.27,0.61,0,26.25,80750,medium income,Control
30666000000000_855,2006,0.25,37.39,0.57,0,4.65,74000,medium income,Control
19648100000000_1813,2006,0.25,40.64,0.63,0,0.3,61875,medium income,Control
36677100000000_3313,2006,0.25,37.47,0.63,0,20.85,79125,medium income,Control
36677100000000_3314,2006,0.25,37.47,0.61,0,20.85,94704,medium income,Control
30665500000000_1332,2006,0.26,33.45,0.57,0,14.6,87170,medium income,Control
36678400000000_1514,2006,0.26,38.84,0.63,0,9.6,72226,medium income,Control
56725600000000_2955,2006,0.26,34.52,0.63,0,20.4,94171,medium income,Control
33103300000000_2975,2006,0.26,42.34,0.57,0,68.15,72857,medium income,Control
33103300000000_2976,2006,0.26,42.34,0.57,0,2.25,72857,medium income,Control
33103300000000_2977,2006,0.26,42.34,0.57,0,7.2,72857,medium income,Control
33103300000000_2978,2006,0.26,42.34,0.57,0,18.8,72857,medium income,Control
33103300000000_2979,2006,0.26,42.34,0.57,0,19.65,72857,medium income,Control
33103300000000_2980,2006,0.26,42.41,0.57,0,10.1,72857,medium income,Control
33103300000000_2981,2006,0.26,42.34,0.57,0,4,72857,medium income,Control
54722600000000_574,2006,0.29,39.15,0.63,0,26.85,60813,medium income,Control
19651100000000_2699,2006,0.33,37.61,0.63,0,33.6,91328,medium income,Control
36678400000000_1513,2006,0.3,39.21,0.61,0,9.6,103953,medium income,Control
56725200000000_3080,2006,0.56,32.66,0.63,0,11.35,107267,medium income,Control
33670300000000_1483,2006,0.23,40.59,0.63,1,5.6,112045,high income,Prop. 39
19650500000000_1969,2006,0.25,42.64,0.63,1,22.85,109881,high income,Prop. 39
19647300000000_3002,2006,0.25,34.15,0.63,1,10.15,131125,high income,Prop. 39
19647300000000_3281,2006,0.29,36.39,0.63,1,14.2,156156,high income,Prop. 39
30736400000000_1745,2006,0.31,38.49,0.63,1,17.85,142188,high income,Prop. 39
19647300000000_148,2006,0.13,40.77,0.46,1,31.95,48750,low income,Prop. 39
30666700000000_2120,2006,0.17,38.7,0.47,1,30.15,45375,low income,Prop. 39
19648200000000_2510,2006,0.18,40.49,0.56,1,12.6,39196,low income,Prop. 39
36676800000000_433,2006,0.24,38.47,0.63,1,19.5,43750,low income,Prop. 39
19649100000000_1763,2006,0.24,38.98,0.63,1,46.6,49568,low income,Prop. 39
56768300000000_1128,2006,0.27,37.74,0.63,1,25.2,40978,low income,Prop. 39
19648800000000_2567,2006,0.36,38.27,0.63,1,10.5,52465,low income,Prop. 39
10600000000000_267,2006,0.14,28.09,0.46,1,26.6,65556,medium income,Prop. 39
36679300000000_1354,2006,0.1,41.83,0.57,1,26.45,85625,medium income,Prop. 39
30666700000000_780,2006,0.15,39.47,0.47,1,20.5,64875,medium income,Prop. 39
19648600000000_100,2006,0.19,41.15,0.46,1,27.2,59397,medium income,Prop. 39
19648600000000_1840,2006,0.2,42.79,0.56,1,23,82708,medium income,Prop. 39
19643300000000_1437,2006,0.21,37.35,0.47,1,15.55,85500,medium income,Prop. 39
19647100000000_2155,2006,0.23,38.29,0.47,1,28.45,68611,medium income,Prop. 39
33670300000000_2973,2006,0.23,38.8,0.47,1,9.95,83056,medium income,Prop. 39
30666700000000_3109,2006,0.23,37.33,0.47,1,20.95,65227,medium income,Prop. 39
33670300000000_866,2006,0.24,38.78,0.63,1,7.7,65987,medium income,Prop. 39
33670300000000_910,2006,0.24,38.28,0.61,1,9.1,96250,medium income,Prop. 39
33670300000000_911,2006,0.24,38.28,0.63,1,9.1,88182,medium income,Prop. 39
33670300000000_3218,2006,0.26,39.45,0.63,1,18.9,79000,medium income,Prop. 39
19734500000000_3052,2006,0.28,39.39,0.63,1,33.05,76550,medium income,Prop. 39
36678500000000_3644,2006,0.28,38.76,0.63,1,16.1,93611,medium income,Prop. 39
36676800000000_314,2006,0.33,35.66,0.61,1,9.85,89063,medium income,Prop. 39
16639200000000_1217,2006,0.41,36.59,0.63,1,27.65,64875,medium income,Prop. 39
58100000000000_24,2007,0.12,28.35,0.63,0,52.6,115524,high income,Control
1750000000000_36,2007,0.15,28.17,0.63,0,4.65,246548,high income,Control
7620000000000_136,2007,0.12,29.67,0.63,0,16.75,129760,high income,Control
10600000000000_172,2007,0.13,28.92,0.63,0,9.8,143409,high income,Control
36677400000000_977,2007,0.2,38.84,0.63,0,9.5,157276,high income,Control
30665200000000_842,2007,0.21,37.59,0.63,0,18.3,147277,high income,Control
33751800000000_853,2007,0.22,39.84,0.63,0,27.9,166500,high income,Control
30666500000000_2072,2007,0.27,38.92,0.61,0,16.1,127750,high income,Control
30736500000000_2525,2007,0.32,38.41,0.63,0,31.1,147979,high income,Control
19650000000000_449,2007,0.37,37.7,0.63,0,4.45,206852,high income,Control
19646800000000_3734,2007,0.37,37.08,0.63,0,6.25,142650,high income,Control
42767900000000_3019,2007,0.45,33.1,0.63,0,13.95,124176,high income,Control
54718500000000_536,2007,0.51,33.34,0.63,0,2.9,145149,high income,Control
10600000000000_13,2007,0.11,31.49,0.63,0,39.3,23466,low income,Control
1610000000000_118,2007,0.09,28.77,0.57,0,42.85,46098,low income,Control
36738900000000_3231,2007,0.09,42.16,0.63,0,13.85,29515,low income,Control
36679200000000_3713,2007,0.09,41.77,0.63,0,15.8,51094,low income,Control
36679200000000_3714,2007,0.09,41.77,0.63,0,15.8,51094,low income,Control
36679200000000_3715,2007,0.09,41.42,0.63,0,15.8,39102,low income,Control
36678300000000_2989,2007,0.1,42.61,0.56,0,29.3,37041,low income,Control
36738900000000_2592,2007,0.12,43.17,0.63,0,23.6,58482,low income,Control
36679200000000_3716,2007,0.13,42.94,0.63,0,15.8,44485,low income,Control
19645010000000_668,2007,0.14,40.24,0.63,0,13.65,39477,low income,Control
33751800000000_2123,2007,0.14,41.1,0.57,0,37.7,33958,low income,Control
33751800000000_2125,2007,0.14,41.1,0.47,0,59.8,33958,low income,Control
33751800000000_2143,2007,0.14,41.1,0.57,0,27.3,33958,low income,Control
33751800000000_2144,2007,0.14,41.1,0.56,0,18.55,33958,low income,Control
33751800000000_2165,2007,0.14,41.1,0.57,0,28,33958,low income,Control
33751800000000_2187,2007,0.14,41.1,0.56,0,28.05,33958,low income,Control
33751800000000_2195,2007,0.14,41.1,0.63,0,33.05,33958,low income,Control
33751800000000_2357,2007,0.14,41.1,0.57,0,21.05,33958,low income,Control
33751800000000_2358,2007,0.14,41.1,0.56,0,28.25,33958,low income,Control
42767900000000_1581,2007,0.19,35.89,0.47,0,79.95,41667,low income,Control
19734400000000_1711,2007,0.19,40.51,0.63,0,39.5,29628,low income,Control
19651000000000_627,2007,0.2,40.72,0.57,0,27.6,49884,low income,Control
36678760000000_742,2007,0.21,40.47,0.47,0,34.1,23750,low income,Control
33672100000000_1264,2007,0.21,41.42,0.57,0,31.7,44811,low income,Control
33672100000000_1265,2007,0.22,38.9,0.58,0,31.7,44811,low income,Control
19102000000000_3372,2007,0.22,40.11,0.63,0,22.4,54924,low income,Control
42767900000000_2161,2007,0.26,35.42,0.56,0,25.8,33836,low income,Control
15751700000000_2323,2007,0.28,34.97,0.63,0,26.05,35407,low income,Control
33669900000000_3464,2007,0.28,37.28,0.47,0,19.1,31172,low income,Control
54722600000000_2993,2007,0.29,39.95,0.63,0,23.6,43315,low income,Control
54722600000000_3795,2007,0.3,37.55,0.57,0,40.7,49216,low income,Control
54719400000000_2490,2007,0.34,37.6,0.57,0,16.75,30066,low income,Control
36679200000000_3712,2007,0.09,41.42,0.63,0,15.8,100368,medium income,Control
33672500000000_2392,2007,0.2,41.16,0.61,0,26.8,101042,medium income,Control
33672300000000_1953,2007,0.21,39.78,0.63,0,18.4,79239,medium income,Control
33672300000000_3008,2007,0.21,40.98,0.63,0,22.25,79239,medium income,Control
33671200000000_2064,2007,0.22,38.4,0.56,0,25.4,64861,medium income,Control
19734400000000_3021,2007,0.22,39.93,0.63,0,29.1,72500,medium income,Control
19642900000000_1854,2007,0.23,40.92,0.63,0,23.25,83261,medium income,Control
19644400000000_2532,2007,0.23,39.14,0.63,0,24.05,62826,medium income,Control
33670900000000_2780,2007,0.24,38.82,0.63,0,21.6,89485,medium income,Control
33672300000000_1954,2007,0.25,38.79,0.63,0,18.4,100761,medium income,Control
19643000000000_3255,2007,0.25,37.77,0.63,0,73.85,97604,medium income,Control
19645010000000_681,2007,0.26,38.24,0.63,0,13.65,75278,medium income,Control
19648400000000_1092,2007,0.26,38.73,0.63,0,10.7,95250,medium income,Control
33670800000000_1256,2007,0.26,40.53,0.63,0,30.85,73289,medium income,Control
30666200000000_332,2007,0.27,39.41,0.57,0,15,87386,medium income,Control
56725600000000_2971,2007,0.27,34.3,0.63,0,21.95,94171,medium income,Control
33670800000000_3812,2007,0.27,40.14,0.63,0,28.75,76791,medium income,Control
36679600000000_1370,2007,0.28,39.93,0.63,0,35.1,65571,medium income,Control
19112000000000_2481,2007,0.28,36.78,0.63,0,9.6,92434,medium income,Control
54722600000000_1737,2007,0.3,38.26,0.63,0,25.5,84688,medium income,Control
19651100000000_2496,2007,0.3,37.83,0.63,0,22.75,91105,medium income,Control
30666200000000_2705,2007,0.3,37.97,0.56,0,22.05,79412,medium income,Control
42767900000000_2492,2007,0.31,36.08,0.63,0,24.2,95682,medium income,Control
30664700000000_3100,2007,0.23,38.02,0.63,0,21.6,106361,medium income,Control
30666200000000_3377,2007,0.28,39.21,0.57,0,22.5,108125,medium income,Control
33670300000000_3034,2007,0.25,38.45,0.63,1,19.15,164812,high income,Prop. 39
36676800000000_2600,2007,0.26,38.17,0.61,1,31.65,111250,high income,Prop. 39
33670300000000_1026,2007,0.28,36.24,0.63,1,16.7,121875,high income,Prop. 39
33751900000000_3396,2007,0.29,38.47,0.63,1,15.45,128757,high income,Prop. 39
19734500000000_3284,2007,0.31,36.17,0.63,1,9.7,189773,high income,Prop. 39
56725500000000_341,2007,0.34,36.86,0.63,1,12.15,142333,high income,Prop. 39
19648300000000_2787,2007,0.37,38.53,0.61,1,15.5,140000,high income,Prop. 39
19645000000000_2848,2007,0.14,40.92,0.47,1,8.25,33182,low income,Prop. 39
19647300000000_306,2007,0.2,37.67,0.43,1,38.75,34179,low income,Prop. 39
30736400000000_2170,2007,0.23,40.27,0.47,1,31.95,41759,low income,Prop. 39
56768300000000_1183,2007,0.24,38.2,0.61,1,26.1,29564,low income,Prop. 39
56725500000000_2891,2007,0.29,36.09,0.58,1,16.35,53611,low income,Prop. 39
16639200000000_1454,2007,0.3,39.82,0.63,1,11.75,38260,low income,Prop. 39
54767900000000_3831,2007,0.33,37.53,0.61,1,18.15,48601,low income,Prop. 39
54767900000000_267,2007,0.36,36.96,0.61,1,87.3,51513,low income,Prop. 39
15633900000000_2196,2007,0.36,35.56,0.63,1,41.65,55125,low income,Prop. 39
39100000000000_292,2007,0.1,31.35,0.46,1,55.6,62083,medium income,Prop. 39
10600000000000_304,2007,0.16,29.72,0.47,1,23.85,66875,medium income,Prop. 39
36750400000000_1982,2007,0.15,41.97,0.47,1,19.4,72200,medium income,Prop. 39
36750400000000_1983,2007,0.15,41.97,0.47,1,42.35,72200,medium income,Prop. 39
36750400000000_1981,2007,0.16,42.09,0.47,1,88.9,72200,medium income,Prop. 39
19648600000000_3860,2007,0.19,42.9,0.47,1,28.9,69583,medium income,Prop. 39
19651400000000_1990,2007,0.21,42.03,0.47,1,19.1,91625,medium income,Prop. 39
19651400000000_1991,2007,0.22,41.05,0.47,1,8.65,89444,medium income,Prop. 39
30736400000000_2344,2007,0.22,39.39,0.47,1,17.15,73125,medium income,Prop. 39
19647300000000_1733,2007,0.23,39.28,0.47,1,23.3,70895,medium income,Prop. 39
19734500000000_3032,2007,0.23,40.77,0.47,1,20.35,88125,medium income,Prop. 39
19734500000000_2434,2007,0.24,39.78,0.61,1,16.1,78125,medium income,Prop. 39
33670300000000_824,2007,0.25,34.98,0.63,1,12.25,96923,medium income,Prop. 39
30666700000000_1251,2007,0.26,36.6,0.63,1,10.85,87772,medium income,Prop. 39
19649100000000_1560,2007,0.27,38.2,0.63,1,30.95,85185,medium income,Prop. 39
30666700000000_2026,2007,0.27,37.49,0.63,1,20.6,64948,medium income,Prop. 39
56725500000000_340,2007,0.29,36.39,0.63,1,2,93534,medium income,Prop. 39
33670300000000_570,2007,0.29,37.17,0.63,1,24.75,96563,medium income,Prop. 39
33669800000000_1636,2007,0.3,35.53,0.61,1,12,76667,medium income,Prop. 39
56725500000000_2892,2007,0.3,35.1,0.63,1,16.35,101250,medium income,Prop. 39
19648300000000_2654,2007,0.32,40.08,0.63,1,16.2,89620,medium income,Prop. 39
19647300000000_1757,2007,0.33,36.45,0.63,1,17,89100,medium income,Prop. 39
19648300000000_2784,2007,0.37,38.53,0.61,1,15.5,63616,medium income,Prop. 39
19648800000000_2779,2007,0.43,35.1,0.61,1,25.55,107667,medium income,Prop. 39
15600000000000_215,2008,0.12,32.66,0.63,0,15.5,121750,high income,Control
19753400000000_2556,2008,0.25,33.91,0.63,0,93.3,169403,high income,Control
19650000000000_3041,2008,0.29,40.53,0.63,0,15.3,128561,high income,Control
19644500000000_816,2008,0.31,38.27,0.63,0,17.75,134420,high income,Control
42692000000000_1527,2008,0.39,34.45,0.61,0,4.55,145149,high income,Control
15600000000000_184,2008,0.12,33.16,0.63,0,27.25,47850,low income,Control
30666500000000_3561,2008,0.11,40.72,0.57,0,16.95,48594,low income,Control
36678800000000_3250,2008,0.13,40.59,0.56,0,96.35,12969,low income,Control
33671800000000_2477,2008,0.14,43.76,0.56,0,30.2,29766,low income,Control
33670660000000_2213,2008,0.15,40.9,0.47,0,9.4,33958,low income,Control
19645920000000_674,2008,0.17,38.71,0.43,0,28.45,47734,low income,Control
36678800000000_3251,2008,0.17,41.16,0.56,0,17.1,23750,low income,Control
33670800000000_3739,2008,0.17,42.03,0.56,0,46.1,25759,low income,Control
19102000000000_3367,2008,0.22,40.11,0.63,0,62.7,54924,low income,Control
19734400000000_552,2008,0.23,40.2,0.63,0,42.95,40474,low income,Control
54718900000000_833,2008,0.24,40.91,0.57,0,39,40500,low income,Control
54755200000000_1238,2008,0.27,39.79,0.61,0,35.35,56726,low income,Control
15637800000000_2163,2008,0.49,35.53,0.47,0,7.15,27227,low income,Control
15637800000000_2194,2008,0.49,35.53,0.58,0,30.05,27227,low income,Control
15637800000000_2340,2008,0.49,35.53,0.47,0,97.5,27227,low income,Control
15637800000000_2391,2008,0.49,35.53,0.47,0,15.05,27227,low income,Control
36739570000000_693,2008,0.19,40.17,0.47,0,27.3,66612,medium income,Control
33671800000000_2226,2008,0.19,42.7,0.57,0,40.35,59063,medium income,Control
33103300000000_2986,2008,0.19,43.54,0.47,0,50.75,79118,medium income,Control
30665100000000_1270,2008,0.21,40.03,0.57,0,6.45,82266,medium income,Control
19648400000000_1482,2008,0.21,39.03,0.63,0,20.2,67404,medium income,Control
19650000000000_2352,2008,0.22,42.22,0.56,0,39.5,59662,medium income,Control
30665200000000_3337,2008,0.22,37.92,0.63,0,13.7,85362,medium income,Control
36678800000000_233,2008,0.24,40.53,0.63,0,42.25,63170,medium income,Control
30665200000000_2726,2008,0.24,37.85,0.63,0,10.4,83750,medium income,Control
19734400000000_3678,2008,0.24,39.86,0.63,0,18.85,96053,medium income,Control
36677100000000_1843,2008,0.26,39.99,0.63,0,22.35,59300,medium income,Control
33669900000000_94,2008,0.27,37.59,0.63,0,23.95,75607,medium income,Control
36678800000000_531,2008,0.27,38.47,0.63,0,15.65,76797,medium income,Control
36679600000000_439,2008,0.29,37.6,0.63,0,20.05,98333,medium income,Control
30666200000000_992,2008,0.29,37.47,0.56,0,35.05,89063,medium income,Control
54722600000000_1839,2008,0.29,37.16,0.63,0,24.6,73031,medium income,Control
54755200000000_2247,2008,0.29,38.84,0.63,0,52,104523,medium income,Control
36678800000000_2653,2008,0.29,39.22,0.63,0,32.25,64773,medium income,Control
30666200000000_3135,2008,0.33,37.83,0.57,0,20.2,93352,medium income,Control
54720400000000_2824,2008,0.37,36.66,0.63,0,18.45,79125,medium income,Control
54720400000000_2823,2008,0.4,35.91,0.63,0,18.45,79125,medium income,Control
54720400000000_2821,2008,0.45,35.03,0.63,0,25.6,79125,medium income,Control
56725200000000_1977,2008,0.5,34.05,0.63,0,18.4,98140,medium income,Control
19650500000000_1144,2008,0.29,39.53,0.63,1,9.9,152935,high income,Prop. 39
19647300000000_1657,2008,0.3,37.8,0.63,1,25.1,133438,high income,Prop. 39
19647300000000_2147,2008,0.14,38.51,0.47,1,31.1,48750,low income,Prop. 39
19647300000000_2243,2008,0.14,40.52,0.43,1,41.45,35439,low income,Prop. 39
19647300000000_2295,2008,0.14,40.48,0.47,1,80.55,35439,low income,Prop. 39
54767900000000_386,2008,0.32,38.6,0.63,1,18.05,33287,low income,Prop. 39
6620000000000_122,2008,0.15,29.67,0.47,1,28.05,85290,medium income,Prop. 39
6620000000000_123,2008,0.15,29.67,0.56,1,28.05,85290,medium income,Prop. 39
36678500000000_457,2008,0.17,41.31,0.56,1,41.65,97750,medium income,Prop. 39
19648600000000_2639,2008,0.18,41.28,0.43,1,56.9,61193,medium income,Prop. 39
19648600000000_1841,2008,0.2,42.79,0.43,1,23,82708,medium income,Prop. 39
36676800000000_649,2008,0.28,38.33,0.61,1,35.35,81111,medium income,Prop. 39
19643300000000_1439,2008,0.33,36.14,0.63,1,15.55,85500,medium income,Prop. 39
19647300000000_3495,2008,0.33,36.7,0.61,1,23.35,71184,medium income,Prop. 39
30666700000000_1272,2008,0.25,37.99,0.61,1,27.4,104095,medium income,Prop. 39
19647300000000_2299,2008,0.27,33.95,0.63,1,6.45,104375,medium income,Prop. 39
36675900000000_2121,2009,0.08,43.81,0.63,0,36.25,111471,high income,Control
30103100000000_1390,2009,0.26,39.71,0.63,0,22.25,115774,high income,Control
16638900000000_2130,2009,0.27,36.02,0.63,0,22.4,215139,high income,Control
30666500000000_3853,2009,0.27,37.7,0.63,0,7.95,156321,high income,Control
56737600000000_942,2009,0.3,37.6,0.63,0,4.25,115104,high income,Control
30666500000000_3583,2009,0.3,38.58,0.63,0,16.3,138516,high income,Control
19648700000000_1974,2009,0.36,33.28,0.63,0,9.2,186389,high income,Control
43700000000000_128,2009,0.08,29.39,0.63,0,36.45,57049,low income,Control
19646300000000_1343,2009,0.14,38.17,0.57,0,26.6,43333,low income,Control
19646300000000_1344,2009,0.14,38.17,0.57,0,99.9,43333,low income,Control
19646300000000_2422,2009,0.15,38.36,0.47,0,93.45,22668,low income,Control
33670800000000_3745,2009,0.15,42.19,0.57,0,46.1,47917,low income,Control
19651300000000_1066,2009,0.16,40.22,0.57,0,55.85,39402,low income,Control
